"","COM","n"
"17224","57625",2
"17225","57626",2
"17226","57627",3
"17227","57628",19
"17228","57629",2
"17229","57630",63
"17230","57631",98
"17231","57633",6
"17232","57634",9
"17233","57635",2
"17234","57638",6
"17235","57639",6
"17236","57642",13
"17237","57643",5
"17238","57644",13
"17239","57645",9
"17240","57647",17
"17241","57648",7
"17242","57649",4
"17243","57650",8
"17244","57651",1
"17245","57652",4
"17246","57654",4
"17247","57655",6
"17248","57656",2
"17249","57658",4
"17250","57659",9
"17251","57660",47
"17252","57661",1
"17253","57663",25
"17254","57665",5
"17255","57666",36
"17256","57667",6
"17257","57668",2
"17258","57669",12
"17259","57671",2
"17260","57672",140
"17261","57674",1
"17262","57675",1
"17263","57677",4
"17264","57678",11
"17265","57679",1
"17266","57680",5
"17267","57681",1
"17268","57682",1
"17269","57683",24
"17270","57684",3
"17271","57685",1
"17272","57686",1
"17273","57687",1
"17274","57689",2
"17275","57690",10
"17276","57693",4
"17277","57694",4
"17278","57695",3
"17279","57696",4
"17280","57698",1
"17281","57701",5
"17282","57703",3
"17283","57704",1
"17284","57705",1
"17285","57706",2
"17286","57707",3
"17287","57708",11
"17288","57712",3
"17289","57713",1
"17290","57714",2
"17291","57715",1
"17292","57716",5
"17293","57718",3
"17294","57720",3
"17295","57722",1
"17296","57723",1
"17297","57724",12
"17298","57726",2
"17299","57727",1
"17300","57728",1
"17301","57730",3
"17302","57731",13
"17303","57732",3
"17304","57733",6
"17305","57734",2
"17306","57736",3
"17307","57739",1
"17308","57740",4
"17309","57741",1
"17310","57742",6
"17311","57743",2
"17312","57745",4
"17313","57746",2
"17314","57749",1
"17315","57750",2
"17316","57751",68
"17317","57752",16
"17318","57754",1
"17319","57756",1
"17320","57757",91
"17321","57760",1
"17322","57761",2
"17323","57762",6
"17324","57764",6
"17325","57765",9
"17326","57767",5
"17327","58001",1
"17328","58002",5
"17329","58003",6
"17330","58004",2
"17331","58005",4
"17332","58007",1
"17333","58008",1
"17334","58010",4
"17335","58012",3
"17336","58013",1
"17337","58014",1
"17338","58015",1
"17339","58020",2
"17340","58023",4
"17341","58024",2
"17342","58027",1
"17343","58028",2
"17344","58030",3
"17345","58031",1
"17346","58033",1
"17347","58034",1
"17348","58037",4
"17349","58039",1
"17350","58040",3
"17351","58041",2
"17352","58042",1
"17353","58044",4
"17354","58045",2
"17355","58046",5
"17356","58047",3
"17357","58048",1
"17358","58049",1
"17359","58051",6
"17360","58055",4
"17361","58056",2
"17362","58057",13
"17363","58058",1
"17364","58059",22
"17365","58060",1
"17366","58061",2
"17367","58062",11
"17368","58063",2
"17369","58064",2
"17370","58065",4
"17371","58066",2
"17372","58067",1
"17373","58068",2
"17374","58069",1
"17375","58072",1
"17376","58074",1
"17377","58075",1
"17378","58076",1
"17379","58078",1
"17380","58079",20
"17381","58080",2
"17382","58081",2
"17383","58082",5
"17384","58083",11
"17385","58085",4
"17386","58086",55
"17387","58087",3
"17388","58088",7
"17389","58089",1
"17390","58090",1
"17391","58092",2
"17392","58094",1
"17393","58095",24
"17394","58096",2
"17395","58101",2
"17396","58102",9
"17397","58103",3
"17398","58104",5
"17399","58105",2
"17400","58106",5
"17401","58108",1
"17402","58109",5
"17403","58110",1
"17404","58111",1
"17405","58112",2
"17406","58114",2
"17407","58115",3
"17408","58117",20
"17409","58118",3
"17410","58120",2
"17411","58121",21
"17412","58122",4
"17413","58123",1
"17414","58124",3
"17415","58125",1
"17416","58126",2
"17417","58127",1
"17418","58130",2
"17419","58131",11
"17420","58133",1
"17421","58134",7
"17422","58136",1
"17423","58138",3
"17424","58139",2
"17425","58140",2
"17426","58141",1
"17427","58142",1
"17428","58144",2
"17429","58145",7
"17430","58146",4
"17431","58147",1
"17432","58148",3
"17433","58149",7
"17434","58151",7
"17435","58152",9
"17436","58154",1
"17437","58155",3
"17438","58157",3
"17439","58158",2
"17440","58160",17
"17441","58163",3
"17442","58164",3
"17443","58166",1
"17444","58168",5
"17445","58171",2
"17446","58175",1
"17447","58176",1
"17448","58178",1
"17449","58179",2
"17450","58180",6
"17451","58182",8
"17452","58185",4
"17453","58187",3
"17454","58189",1
"17455","58190",1
"17456","58191",2
"17457","58192",1
"17458","58193",10
"17459","58194",132
"17460","58195",1
"17461","58196",1
"17462","58197",2
"17463","58199",1
"17464","58200",2
"17465","58201",1
"17466","58204",1
"17467","58205",2
"17468","58207",6
"17469","58208",1
"17470","58209",1
"17471","58210",2
"17472","58211",1
"17473","58212",2
"17474","58214",9
"17475","58215",12
"17476","58216",2
"17477","58217",1
"17478","58218",11
"17479","58220",2
"17480","58222",1
"17481","58223",4
"17482","58226",1
"17483","58227",18
"17484","58230",2
"17485","58231",1
"17486","58232",2
"17487","58233",1
"17488","58236",1
"17489","58237",1
"17490","58238",8
"17491","58239",1
"17492","58241",2
"17493","58243",3
"17494","58244",2
"17495","58246",4
"17496","58247",3
"17497","58248",2
"17498","58249",2
"17499","58250",6
"17500","58251",5
"17501","58252",2
"17502","58255",3
"17503","58256",2
"17504","58258",5
"17505","58259",2
"17506","58260",8
"17507","58261",3
"17508","58262",2
"17509","58264",4
"17510","58265",1
"17511","58266",1
"17512","58267",4
"17513","58269",1
"17514","58271",1
"17515","58272",1
"17516","58273",5
"17517","58275",1
"17518","58276",1
"17519","58278",10
"17520","58280",2
"17521","58281",4
"17522","58282",1
"17523","58285",1
"17524","58286",1
"17525","58289",1
"17526","58293",3
"17527","58295",2
"17528","58296",1
"17529","58297",2
"17530","58298",1
"17531","58300",6
"17532","58301",2
"17533","58302",1
"17534","58303",30
"17535","58304",6
"17536","58305",1
"17537","58309",6
"17538","58311",1
"17539","58312",2
"17540","59001",3
"17541","59002",13
"17542","59003",2
"17543","59004",4
"17544","59005",19
"17545","59007",3
"17546","59008",45
"17547","59009",226
"17548","59010",1
"17549","59011",47
"17550","59012",18
"17551","59013",11
"17552","59014",64
"17553","59015",10
"17554","59016",3
"17555","59017",105
"17556","59018",8
"17557","59019",7
"17558","59021",8
"17559","59022",17
"17560","59023",5
"17561","59024",10
"17562","59025",11
"17563","59026",4
"17564","59027",10
"17565","59028",26
"17566","59029",19
"17567","59031",3
"17568","59032",29
"17569","59033",21
"17570","59034",22
"17571","59035",8
"17572","59036",20
"17573","59037",16
"17574","59038",4
"17575","59039",3
"17576","59041",7
"17577","59042",9
"17578","59043",57
"17579","59044",30
"17580","59046",3
"17581","59047",1
"17582","59049",1
"17583","59050",1
"17584","59051",31
"17585","59052",16
"17586","59053",21
"17587","59054",2
"17588","59056",10
"17589","59057",4
"17590","59058",6
"17591","59061",1
"17592","59062",1
"17593","59063",11
"17594","59064",7
"17595","59065",1
"17596","59066",1
"17597","59067",20
"17598","59068",11
"17599","59069",4
"17600","59070",1
"17601","59071",13
"17602","59072",2
"17603","59073",3
"17604","59074",5
"17605","59075",1
"17606","59076",1
"17607","59077",2
"17608","59078",2
"17609","59079",30
"17610","59080",15
"17611","59081",1
"17612","59082",4
"17613","59083",4
"17614","59084",10
"17615","59085",3
"17616","59086",33
"17617","59087",2
"17618","59088",16
"17619","59089",5
"17620","59090",82
"17621","59091",4
"17622","59092",14
"17623","59093",1
"17624","59094",15
"17625","59096",19
"17626","59097",1
"17627","59098",30
"17628","59099",6
"17629","59100",3
"17630","59101",2
"17631","59102",3
"17632","59103",1
"17633","59104",7
"17634","59105",11
"17635","59106",9
"17636","59107",28
"17637","59108",7
"17638","59109",7
"17639","59110",6
"17640","59111",1
"17641","59112",32
"17642","59113",8
"17643","59114",10
"17644","59115",3
"17645","59117",4
"17646","59118",14
"17647","59119",6
"17648","59120",8
"17649","59121",1
"17650","59122",117
"17651","59123",10
"17652","59124",18
"17653","59125",2
"17654","59126",8
"17655","59127",1
"17656","59128",18
"17657","59129",14
"17658","59130",5
"17659","59131",14
"17660","59132",5
"17661","59133",9
"17662","59134",4
"17663","59135",14
"17664","59136",30
"17665","59137",4
"17666","59138",4
"17667","59139",55
"17668","59140",3
"17669","59141",3
"17670","59142",1
"17671","59143",41
"17672","59144",3
"17673","59145",5
"17674","59146",19
"17675","59147",1
"17676","59148",1
"17677","59149",5
"17678","59150",6
"17679","59151",7
"17680","59152",62
"17681","59153",22
"17682","59155",60
"17683","59156",10
"17684","59157",15
"17685","59158",25
"17686","59159",3
"17687","59160",15
"17688","59161",2
"17689","59162",4
"17690","59163",113
"17691","59164",2
"17692","59165",18
"17693","59166",7
"17694","59168",39
"17695","59170",21
"17696","59172",78
"17697","59173",12
"17698","59175",1
"17699","59176",2
"17700","59177",2
"17701","59178",160
"17702","59179",30
"17703","59180",12
"17704","59181",5
"17705","59183",223
"17706","59184",1
"17707","59185",7
"17708","59187",2
"17709","59189",7
"17710","59190",3
"17711","59191",1
"17712","59192",1
"17713","59193",19
"17714","59194",8
"17715","59195",6
"17716","59196",14
"17717","59197",16
"17718","59198",4
"17719","59199",1
"17720","59200",2
"17721","59201",5
"17722","59202",20
"17723","59203",4
"17724","59204",2
"17725","59205",36
"17726","59206",16
"17727","59207",16
"17728","59208",2
"17729","59209",5
"17730","59210",16
"17731","59211",2
"17732","59212",32
"17733","59213",3
"17734","59214",2
"17735","59215",2
"17736","59216",1
"17737","59217",2
"17738","59218",7
"17739","59219",6
"17740","59220",97
"17741","59221",17
"17742","59222",17
"17743","59224",6
"17744","59225",21
"17745","59226",13
"17746","59227",23
"17747","59228",4
"17748","59229",6
"17749","59230",24
"17750","59231",3
"17751","59232",1
"17752","59234",32
"17753","59236",1
"17754","59237",6
"17755","59238",11
"17756","59239",23
"17757","59240",1
"17758","59241",5
"17759","59242",1
"17760","59243",2
"17761","59244",6
"17762","59246",9
"17763","59247",10
"17764","59249",37
"17765","59250",16
"17766","59251",1
"17767","59252",14
"17768","59253",27
"17769","59255",4
"17770","59256",34
"17771","59257",10
"17772","59258",16
"17773","59259",2
"17774","59260",12
"17775","59261",6
"17776","59262",13
"17777","59263",4
"17778","59264",4
"17779","59265",12
"17780","59266",25
"17781","59267",4
"17782","59268",28
"17783","59269",6
"17784","59270",2
"17785","59271",62
"17786","59272",10
"17787","59273",42
"17788","59274",4
"17789","59275",15
"17790","59276",12
"17791","59277",2
"17792","59278",27
"17793","59279",90
"17794","59280",2
"17795","59281",7
"17796","59282",5
"17797","59283",3
"17798","59284",28
"17799","59285",13
"17800","59286",60
"17801","59288",7
"17802","59289",6
"17803","59290",4
"17804","59291",41
"17805","59292",12
"17806","59293",7
"17807","59295",79
"17808","59297",13
"17809","59299",91
"17810","59300",5
"17811","59301",23
"17812","59302",13
"17813","59303",14
"17814","59304",1
"17815","59305",6
"17816","59307",4
"17817","59308",5
"17818","59309",15
"17819","59310",1
"17820","59311",1
"17821","59312",2
"17822","59313",6
"17823","59314",15
"17824","59315",2
"17825","59316",17
"17826","59317",35
"17827","59318",7
"17828","59319",9
"17829","59320",14
"17830","59321",6
"17831","59322",13
"17832","59323",4
"17833","59324",33
"17834","59325",4
"17835","59326",5
"17836","59327",22
"17837","59328",128
"17838","59329",22
"17839","59330",17
"17840","59331",12
"17841","59332",20
"17842","59333",1
"17843","59334",3
"17844","59335",18
"17845","59336",7
"17846","59337",3
"17847","59338",1
"17848","59339",45
"17849","59340",23
"17850","59341",1
"17851","59342",1
"17852","59343",68
"17853","59344",9
"17854","59345",11
"17855","59346",32
"17856","59348",9
"17857","59349",11
"17858","59350",608
"17859","59351",3
"17860","59352",47
"17861","59353",1
"17862","59354",1
"17863","59356",18
"17864","59357",10
"17865","59358",6
"17866","59359",24
"17867","59360",85
"17868","59361",6
"17869","59363",10
"17870","59364",6
"17871","59365",18
"17872","59366",1
"17873","59367",54
"17874","59368",128
"17875","59369",17
"17876","59370",1
"17877","59371",5
"17878","59374",1
"17879","59375",21
"17880","59377",6
"17881","59378",198
"17882","59379",3
"17883","59381",4
"17884","59382",8
"17885","59383",52
"17886","59384",8
"17887","59385",12
"17888","59386",60
"17889","59387",7
"17890","59388",11
"17891","59389",12
"17892","59390",12
"17893","59391",5
"17894","59392",102
"17895","59393",5
"17896","59394",1
"17897","59395",1
"17898","59396",3
"17899","59397",1
"17900","59398",31
"17901","59399",3
"17902","59400",37
"17903","59401",19
"17904","59402",5
"17905","59403",3
"17906","59405",3
"17907","59407",3
"17908","59408",6
"17909","59409",11
"17910","59410",91
"17911","59411",18
"17912","59412",2
"17913","59413",2
"17914","59414",11
"17915","59415",1
"17916","59416",11
"17917","59418",11
"17918","59419",13
"17919","59421",79
"17920","59422",4
"17921","59423",3
"17922","59424",4
"17923","59425",4
"17924","59426",48
"17925","59427",10
"17926","59428",17
"17927","59429",13
"17928","59430",3
"17929","59431",48
"17930","59432",3
"17931","59433",4
"17932","59434",10
"17933","59435",20
"17934","59436",4
"17935","59437",10
"17936","59438",5
"17937","59439",4
"17938","59440",3
"17939","59441",3
"17940","59443",4
"17941","59444",5
"17942","59445",2
"17943","59446",5
"17944","59447",27
"17945","59448",3
"17946","59449",39
"17947","59450",2
"17948","59451",4
"17949","59452",21
"17950","59453",1
"17951","59454",2
"17952","59455",2
"17953","59456",23
"17954","59457",43
"17955","59458",4
"17956","59459",17
"17957","59462",30
"17958","59463",7
"17959","59464",5
"17960","59465",3
"17961","59466",16
"17962","59467",6
"17963","59468",4
"17964","59469",4
"17965","59470",22
"17966","59471",10
"17967","59472",2
"17968","59473",1
"17969","59474",7
"17970","59475",19
"17971","59476",13
"17972","59477",18
"17973","59478",13
"17974","59479",12
"17975","59480",6
"17976","59481",16
"17977","59482",39
"17978","59484",24
"17979","59485",6
"17980","59486",11
"17981","59487",11
"17982","59488",7
"17983","59489",18
"17984","59490",2
"17985","59491",43
"17986","59492",1
"17987","59493",2
"17988","59495",9
"17989","59496",3
"17990","59497",6
"17991","59498",2
"17992","59499",9
"17993","59500",5
"17994","59501",8
"17995","59502",4
"17996","59504",12
"17997","59505",2
"17998","59506",2
"17999","59507",90
"18000","59508",58
"18001","59509",36
"18002","59511",23
"18003","59512",328
"18004","59513",2
"18005","59514",18
"18006","59515",5
"18007","59516",4
